City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Tahoua,NE,2021-09-25 06:09:50,14.8888,5.2692,81.0,61,55,5.3
295,Adrar,MR,2021-09-25 06:09:50,20.5022,-10.0711,84.67,44,73,12.17
296,Leh,IN,2021-09-25 06:09:51,34.1667,77.5833,57.97,35,68,3.0
297,Wajid,SO,2021-09-25 06:09:51,3.8093,43.2471,79.07,57,95,18.05
298,Manjo,CM,2021-09-25 06:09:52,4.8428,9.8217,69.53,97,100,0.43
299,Alice Springs,AU,2021-09-25 06:09:52,-23.7,133.8833,83.75,7,76,8.05
300,Churapcha,RU,2021-09-25 06:09:53,62.0025,132.4325,39.4,89,100,9.95
301,Lovozero,RU,2021-09-25 06:09:53,68.005,35.0117,46.11,93,100,15.19
302,Taut,RO,2021-09-25 06:09:54,46.2833,21.9167,53.58,79,9,4.38
303,Tabuk,PH,2021-09-25 06:09:54,17.4189,121.4443,88.29,62,18,4.63
304,Hickory,US,2021-09-25 06:06:26,35.7332,-81.3412,55.08,92,1,0.0
305,Novaya Ladoga,RU,2021-09-25 06:09:55,60.1025,32.3019,45.0,94,100,11.25
306,San Quintin,MX,2021-09-25 06:09:55,30.4833,-115.95,69.06,80,3,5.26
307,Nikolskoye,RU,2021-09-25 06:09:56,59.7035,30.7861,47.88,97,100,8.25
308,Xuddur,SO,2021-09-25 06:09:56,4.1213,43.8894,77.97,58,91,17.38
309,Northam,GB,2021-09-25 06:09:56,51.0333,-4.2167,62.02,97,100,2.53
310,Fergus Falls,US,2021-09-25 06:09:57,46.283,-96.0776,46.18,65,1,0.0
311,Guhagar,IN,2021-09-25 06:09:57,17.4842,73.1929,83.19,76,82,4.85
312,Namibe,AO,2021-09-25 06:09:57,-15.1961,12.1522,65.46,90,14,4.27
313,Ingham,US,2021-09-25 06:09:58,42.6,-84.3833,62.55,74,90,8.05
314,Gavle,SE,2021-09-25 06:09:58,60.6745,17.1417,46.99,88,12,4.0
315,Bambous Virieux,MU,2021-09-25 06:09:59,-20.3428,57.7575,76.21,68,67,18.79
316,Waipawa,NZ,2021-09-25 06:09:59,-41.4122,175.5153,56.03,64,7,17.72
317,Bakchar,RU,2021-09-25 06:10:00,57.0186,82.0711,35.35,98,100,3.06
318,Qaqortoq,GL,2021-09-25 06:10:00,60.7167,-46.0333,32.5,43,0,5.3
319,Zyryanka,RU,2021-09-25 06:10:01,65.75,150.85,39.38,98,100,3.71
320,Tual,ID,2021-09-25 06:10:02,-5.6667,132.75,80.76,83,46,17.13
321,Comodoro Rivadavia,AR,2021-09-25 06:10:03,-45.8667,-67.5,55.26,58,0,6.91
322,Smidovich,RU,2021-09-25 06:10:03,48.6,133.8167,66.31,39,98,6.26
323,Poum,NC,2021-09-25 06:10:04,-20.2333,164.0167,71.55,69,29,4.92
324,Horta,PT,2021-09-25 06:10:04,38.5333,-28.6333,69.01,89,100,17.9
325,Letlhakane,BW,2021-09-25 06:10:04,-21.4167,25.5833,72.18,19,0,12.93
326,Dublin,US,2021-09-25 06:07:12,37.7021,-121.9358,68.34,70,1,1.01
327,Katobu,ID,2021-09-25 06:10:05,-4.9408,122.5276,88.03,50,45,0.83
328,Basco,PH,2021-09-25 06:10:05,20.4487,121.9702,85.21,74,52,19.35
329,Pulaski,US,2021-09-25 06:08:37,34.7668,-92.3001,65.01,76,20,3.0
330,Rincon,US,2021-09-25 06:10:06,32.296,-81.2354,64.85,96,1,0.0
331,Hobyo,SO,2021-09-25 06:10:06,5.3505,48.5268,82.11,69,60,20.74
332,Chardara,KZ,2021-09-25 06:10:07,41.2547,67.9692,78.6,21,0,1.41
333,Sanawad,IN,2021-09-25 06:10:07,22.1833,76.0667,84.88,75,98,8.3
334,Ostrovnoy,RU,2021-09-25 06:10:08,68.0531,39.5131,48.2,88,100,15.68
335,Upata,VE,2021-09-25 06:10:09,8.0086,-62.3989,70.25,97,84,1.77
336,Lorengau,PG,2021-09-25 06:10:09,-2.0226,147.2712,84.67,70,47,11.34
337,Mayskiy,RU,2021-09-25 06:10:09,47.6931,40.1025,53.01,86,100,5.64
338,Meulaboh,ID,2021-09-25 06:07:19,4.1363,96.1285,86.32,65,45,7.67
339,Inverness,GB,2021-09-25 06:10:10,57.4791,-4.224,54.99,95,20,6.91
340,Namatanai,PG,2021-09-25 06:10:10,-3.6667,152.4333,83.52,72,63,9.75
341,Ketchikan,US,2021-09-25 06:10:11,55.3422,-131.6461,49.98,93,1,0.0
342,Cootamundra,AU,2021-09-25 06:10:11,-34.65,148.0333,56.95,57,6,12.39
343,Boende,CD,2021-09-25 06:10:12,-0.2167,20.8667,72.72,91,100,2.42
344,Khuzhir,RU,2021-09-25 06:10:12,53.1939,107.3397,46.02,87,100,13.78
345,Havre-Saint-Pierre,CA,2021-09-25 06:10:13,50.2334,-63.5986,52.16,100,90,12.66
346,Fort Nelson,CA,2021-09-25 06:10:13,58.8053,-122.7002,45.5,69,99,1.61
347,Marana,US,2021-09-25 06:07:43,32.4367,-111.2254,77.34,55,1,0.0
348,Gat,IL,2021-09-25 06:10:14,31.61,34.7642,76.91,100,82,0.76
349,Muros,ES,2021-09-25 06:10:14,42.7762,-9.0603,63.23,94,83,7.11
350,Presidencia Roque Saenz Pena,AR,2021-09-25 06:10:15,-26.7852,-60.4388,56.17,67,0,4.59
351,Kajaani,FI,2021-09-25 06:10:16,64.2273,27.7285,42.85,93,90,6.91
352,Piacabucu,BR,2021-09-25 06:10:16,-10.4056,-36.4344,74.62,85,97,10.67
353,Srivardhan,IN,2021-09-25 06:10:17,18.0333,73.0167,82.04,78,83,5.32
354,Upernavik,GL,2021-09-25 06:10:17,72.7868,-56.1549,20.64,79,38,5.35
355,Shelburne,CA,2021-09-25 06:10:18,44.0787,-80.2041,53.6,77,5,9.01
356,Isangel,VU,2021-09-25 06:10:18,-19.55,169.2667,72.66,74,98,9.48
357,Slave Lake,CA,2021-09-25 06:10:19,55.2834,-114.769,58.68,51,82,10.18
358,Bhabua,IN,2021-09-25 06:10:19,25.05,83.6167,92.23,57,58,3.65
359,Shurugwi,ZW,2021-09-25 06:10:20,-19.6702,30.0059,63.79,38,0,6.64
360,Esil,KZ,2021-09-25 06:10:20,51.9556,66.4042,55.67,27,79,12.19
361,Samarai,PG,2021-09-25 06:10:21,-10.6167,150.6667,80.56,81,73,10.65
362,Vredendal,ZA,2021-09-25 06:10:21,-31.6683,18.5012,60.94,66,48,2.24
363,Imeni Babushkina,RU,2021-09-25 06:10:22,59.7573,43.1285,46.08,88,99,5.5
364,Acarau,BR,2021-09-25 06:10:22,-2.8856,-40.12,78.35,82,32,17.31
365,Padang,ID,2021-09-25 06:10:23,-0.9492,100.3543,86.05,75,77,8.1
366,Ayorou,NE,2021-09-25 06:10:23,14.7308,0.9174,83.89,54,86,6.87
367,Porto Novo,BJ,2021-09-25 06:10:24,6.4965,2.6036,76.69,91,100,3.8
368,Aksehir,TR,2021-09-25 06:10:24,38.3575,31.4164,58.08,38,16,1.74
369,Muli,MV,2021-09-25 06:10:25,2.9167,73.5667,83.41,74,100,17.25
370,Port Elizabeth,ZA,2021-09-25 06:10:25,-33.918,25.5701,61.11,77,0,8.05
371,Jining,CN,2021-09-25 06:06:28,35.405,116.5814,71.01,1,100,9.93
372,Lompoc,US,2021-09-25 06:08:43,34.6391,-120.4579,57.92,91,90,4.61
373,Layou,VC,2021-09-25 06:10:26,13.2,-61.2667,80.17,76,19,6.04
374,Kuruman,ZA,2021-09-25 06:10:26,-27.4524,23.4325,65.98,24,58,8.99
375,Sale,MA,2021-09-25 06:10:27,34.0389,-6.8166,62.74,77,0,1.99
376,Winneba,GH,2021-09-25 06:10:28,5.3511,-0.6231,76.44,87,100,4.29
377,Grafton,US,2021-09-25 06:10:28,42.207,-71.6856,65.34,81,20,4.61
378,Alta Floresta,BR,2021-09-25 06:10:28,-9.8756,-56.0861,74.84,64,79,0.58
379,Igrim,RU,2021-09-25 06:10:29,63.1906,64.4162,44.08,63,29,6.08
380,Mogadouro,PT,2021-09-25 06:10:30,41.3403,-6.7119,56.79,76,94,3.56
381,Ostersund,SE,2021-09-25 06:10:30,63.1792,14.6357,48.61,87,90,24.16
382,Broome,US,2021-09-25 06:10:31,42.2506,-75.833,54.54,77,0,1.01
383,Lisburn,GB,2021-09-25 06:09:50,54.5234,-6.0353,59.59,97,75,5.75
384,Henties Bay,NA,2021-09-25 06:10:31,-22.116,14.2845,53.85,88,2,3.22
385,Gamboula,CF,2021-09-25 06:10:32,4.1178,15.1393,67.95,98,100,2.51
386,Belaya Gora,RU,2021-09-25 06:10:32,68.5333,146.4167,38.07,53,100,12.57
387,Codrington,AU,2021-09-25 06:10:32,-38.2667,141.9667,51.57,58,69,10.85
388,Visby,SE,2021-09-25 06:10:33,57.6409,18.296,57.85,88,62,16.11
389,Qasigiannguit,GL,2021-09-25 06:10:33,68.8193,-51.1922,25.05,86,67,6.31
390,Tatarskaya Kargala,RU,2021-09-25 06:10:34,51.9495,55.1731,57.22,21,100,14.76
391,Necochea,AR,2021-09-25 06:10:34,-38.5473,-58.7368,50.04,93,0,11.12
392,Aklavik,CA,2021-09-25 06:10:35,68.2191,-135.0107,34.52,97,100,17.31
393,Tura,IN,2021-09-25 06:10:35,25.5198,90.2201,89.64,60,9,3.06
394,Nishihara,JP,2021-09-25 06:10:36,26.1842,127.7558,87.46,74,40,8.05
395,Truth Or Consequences,US,2021-09-25 06:10:36,33.1284,-107.2528,67.15,55,1,5.75
396,Gaya,IN,2021-09-25 06:10:36,24.7833,85.0,91.31,66,40,0.0
397,Nelson Bay,AU,2021-09-25 06:10:37,-32.7167,152.15,67.75,71,16,4.0
398,Prykolotne,UA,2021-09-25 06:10:38,50.1604,37.3474,49.93,85,100,3.6
399,Arnprior,CA,2021-09-25 06:10:38,45.4334,-76.3494,54.95,96,61,2.84
400,Ponta Delgada,PT,2021-09-25 06:10:39,37.7333,-25.6667,70.5,83,40,9.22
401,Tezu,IN,2021-09-25 06:10:39,27.9167,96.1667,94.98,44,51,3.85
402,Kloulklubed,PW,2021-09-25 06:10:40,7.0419,134.2556,77.5,78,100,19.28
403,Noumea,NC,2021-09-25 06:10:40,-22.2763,166.4572,77.0,98,24,15.23
404,Khandyga,RU,2021-09-25 06:10:41,62.6667,135.6,41.22,93,100,5.17
405,Puerto Leguizamo,CO,2021-09-25 06:10:42,-0.1934,-74.7819,69.26,97,100,2.24
406,Kanye,BW,2021-09-25 06:10:42,-24.9667,25.3327,69.04,21,18,10.65
407,Vanimo,PG,2021-09-25 06:10:43,-2.6741,141.3028,85.6,69,39,9.08
408,Carnaiba,BR,2021-09-25 06:10:44,-8.7,-37.6667,70.36,88,86,12.62
409,Norman Wells,CA,2021-09-25 06:10:44,65.282,-126.8329,33.75,98,100,10.27
410,Panzhihua,CN,2021-09-25 06:10:44,26.5851,101.7128,84.72,53,36,0.83
411,Severnyy,RU,2021-09-25 06:10:45,50.677,36.5532,48.24,93,75,6.71
412,Moron,AR,2021-09-25 06:06:57,-34.6534,-58.6198,58.98,83,0,1.01
413,Cervo,ES,2021-09-25 06:10:46,43.6702,-7.4101,56.19,83,43,5.66
414,Mogadishu,SO,2021-09-25 06:10:46,2.0371,45.3438,80.02,76,81,15.5
415,Boa Vista,BR,2021-09-25 06:10:46,2.8197,-60.6733,78.78,83,20,5.75
416,The Valley,AI,2021-09-25 06:10:47,18.217,-63.0578,82.09,76,12,9.69
417,Goma,CD,2021-09-25 06:10:49,-1.6792,29.2228,69.15,69,95,0.47
418,Sinnamary,GF,2021-09-25 06:10:49,5.3833,-52.95,79.07,87,100,7.52
419,Varhaug,NO,2021-09-25 06:10:50,58.6147,5.6457,51.48,68,93,17.49
420,Stawell,AU,2021-09-25 06:10:50,-37.05,142.7667,49.84,66,95,10.71
421,Store Heddinge,DK,2021-09-25 06:10:51,55.3097,12.3889,57.7,88,58,16.91
422,Hovd,MN,2021-09-25 06:10:52,48.0056,91.6419,46.38,31,40,6.85
423,Shirokiy,RU,2021-09-25 06:10:52,49.758,129.523,64.11,44,100,4.94
424,Garowe,SO,2021-09-25 06:10:53,8.4054,48.4845,80.15,53,82,20.71
425,Los Llanos De Aridane,ES,2021-09-25 06:10:53,28.6585,-17.9182,65.95,70,0,9.22
426,Cutervo,PE,2021-09-25 06:10:54,-6.379,-78.8157,48.25,96,82,4.74
427,Deming,US,2021-09-25 06:10:55,32.2687,-107.7586,68.25,59,1,3.44
428,San Patricio,US,2021-09-25 06:10:55,28.017,-97.5169,77.83,62,20,5.61
429,Dullewala,PK,2021-09-25 06:10:56,31.8359,71.4362,91.92,43,0,2.86
430,Wattegama,LK,2021-09-25 06:10:56,6.7989,81.4808,94.14,46,78,1.74
431,Geraldton,AU,2021-09-25 06:10:57,-28.7667,114.6,70.21,49,0,16.11
432,Goure,NE,2021-09-25 06:10:57,13.9835,10.2704,82.02,23,97,5.59
433,Koslan,RU,2021-09-25 06:10:57,63.4564,48.8989,45.25,95,100,8.7
434,Buchanan,LR,2021-09-25 06:10:58,5.8808,-10.0467,76.21,88,83,4.54
435,Stranda,NO,2021-09-25 06:10:58,62.3096,6.9358,51.6,92,100,7.0
436,Tirumullaivasal,IN,2021-09-25 06:10:59,11.2333,79.8333,92.5,52,96,10.6
437,Xining,CN,2021-09-25 06:10:59,36.6167,101.7667,69.04,43,68,2.93
438,Mount Barker,AU,2021-09-25 06:11:00,-35.0667,138.8667,58.86,71,84,9.64
439,Ladozhskaya,RU,2021-09-25 06:11:00,45.3081,39.935,54.66,94,100,3.53
440,Kungurtug,RU,2021-09-25 06:11:01,50.5994,97.5228,37.65,69,100,8.86
441,Pechora,RU,2021-09-25 06:11:01,65.1472,57.2244,46.71,53,14,10.29
442,Quatre Cocos,MU,2021-09-25 06:11:02,-20.2078,57.7625,76.08,67,60,19.28
443,Morondava,MG,2021-09-25 06:11:03,-20.2833,44.2833,80.15,52,2,4.34
444,Caraquet,CA,2021-09-25 06:11:03,47.7941,-64.9386,60.35,98,90,6.91
445,Kencong,ID,2021-09-25 06:11:04,-8.2833,113.3667,84.29,68,16,11.9
446,Vagay,RU,2021-09-25 06:11:04,57.9375,69.0217,49.1,57,8,6.6
447,Lasem,ID,2021-09-25 06:11:05,-6.6922,111.4527,87.75,60,25,10.49
448,Wasilla,US,2021-09-25 06:11:05,61.5814,-149.4394,36.43,94,90,3.44
449,Lubango,AO,2021-09-25 06:11:06,-14.9172,13.4925,66.56,40,17,2.3
450,Faya,SA,2021-09-25 06:11:07,18.3851,42.4509,75.72,31,94,3.96
451,Taoudenni,ML,2021-09-25 06:11:07,22.6783,-3.9836,91.33,15,47,6.49
452,Natal,BR,2021-09-25 06:11:08,-5.795,-35.2094,74.05,94,40,3.44
453,Sabha,LY,2021-09-25 06:11:08,27.0377,14.4283,75.9,49,0,9.31
454,Sechura,PE,2021-09-25 06:11:09,-5.5569,-80.8222,63.57,86,43,10.83
455,Wanning,CN,2021-09-25 06:11:09,18.8003,110.3967,84.85,76,73,8.5
456,Mananara,MG,2021-09-25 06:11:10,-16.1667,49.7667,72.9,88,62,10.25
457,Manvi,IN,2021-09-25 06:11:10,15.9833,77.05,84.54,64,92,11.18
458,Christchurch,NZ,2021-09-25 06:11:07,-43.5333,172.6333,62.91,50,10,16.11
459,Cairns,AU,2021-09-25 06:11:11,-16.9167,145.7667,85.06,63,90,12.66
460,Kitgum,UG,2021-09-25 06:11:12,3.2783,32.8867,67.12,93,100,0.69
461,Wencheng,CN,2021-09-25 06:11:12,33.0559,113.7978,74.41,89,100,10.58
462,Ribnica,SI,2021-09-25 06:11:12,45.7386,14.7275,59.76,87,0,2.37
463,Vestmanna,FO,2021-09-25 06:11:13,62.1564,-7.1664,45.52,100,75,11.5
464,Tayu,ID,2021-09-25 06:11:14,-6.5397,111.0518,87.15,61,24,10.11
465,Sulecin,PL,2021-09-25 06:11:14,52.4443,15.1168,62.73,85,60,10.98
466,Tadine,NC,2021-09-25 06:06:18,-21.55,167.8833,70.07,63,51,10.87
467,Ardesen,TR,2021-09-25 06:11:15,41.1911,40.9875,60.76,50,68,3.15
468,Wai,IN,2021-09-25 06:11:15,17.9333,73.9,79.59,66,89,4.88
469,Teguise,ES,2021-09-25 06:11:16,29.0605,-13.564,64.62,77,0,5.75
470,North Platte,US,2021-09-25 06:07:39,41.1239,-100.7654,52.38,82,1,4.0
471,Nkowakowa,ZA,2021-09-25 06:11:17,-23.8878,30.2871,64.45,41,3,3.18
472,Garwa,IN,2021-09-25 06:11:18,24.1833,83.8167,88.93,62,77,1.88
473,Sterling,US,2021-09-25 06:08:49,39.0062,-77.4286,57.13,93,20,0.0
474,Turochak,RU,2021-09-25 06:11:19,52.2576,87.1224,44.91,53,100,7.52
475,Cam Ranh,VN,2021-09-25 06:11:19,11.9214,109.1591,85.96,74,40,9.22
476,Sembabule,UG,2021-09-25 06:11:20,-0.0772,31.4567,68.02,73,100,4.38
477,Gobabis,NA,2021-09-25 06:11:20,-22.45,18.9667,70.68,22,1,10.98
478,Copperas Cove,US,2021-09-25 06:11:21,31.1241,-97.9031,70.05,57,90,5.75
479,Mayumba,GA,2021-09-25 06:11:22,-3.432,10.6554,75.02,88,75,1.83
480,Puertollano,ES,2021-09-25 06:11:22,38.6871,-4.1073,60.08,90,22,3.06
481,Kamiiso,JP,2021-09-25 06:11:22,41.8167,140.65,64.72,55,39,5.28
482,Imphal,IN,2021-09-25 06:08:29,24.8167,93.95,84.11,70,40,3.44
483,Arbuzynka,UA,2021-09-25 06:11:23,47.9097,31.3196,52.34,80,61,16.17
484,Carnarvon,AU,2021-09-25 06:11:23,-24.8667,113.6333,73.47,56,40,17.27
485,Opotiki,NZ,2021-09-25 06:11:24,-38.0833,177.2833,54.77,81,56,3.89
486,Kandalaksha,RU,2021-09-25 06:11:24,67.162,32.4123,46.04,98,100,5.35
487,Hamilton,US,2021-09-25 06:11:25,39.1834,-84.5333,60.37,82,1,0.0
488,Bassar,TG,2021-09-25 06:11:25,9.25,0.7833,70.56,94,100,2.64
489,Livingston,GB,2021-09-25 06:11:26,55.9029,-3.5226,58.48,92,90,8.05
490,Vestmannaeyjar,IS,2021-09-25 06:06:59,63.4427,-20.2734,43.2,82,67,18.81
491,Camacupa,AO,2021-09-25 06:11:26,-12.0167,17.4833,69.22,31,3,0.72
492,Ereymentau,KZ,2021-09-25 06:11:27,51.6199,73.1033,50.45,36,80,7.81
493,Roebourne,AU,2021-09-25 06:11:27,-20.7833,117.1333,88.21,21,5,16.37
494,Banyo,CM,2021-09-25 06:07:13,6.75,11.8167,65.53,93,100,0.43
495,Xingyi,CN,2021-09-25 06:11:28,24.1877,102.817,69.55,72,99,5.28
496,Palamos,ES,2021-09-25 06:11:29,41.8484,3.1291,72.68,74,67,4.41
497,Vila Do Maio,CV,2021-09-25 06:11:29,15.1333,-23.2167,78.69,74,92,10.65
498,Ritchie,ZA,2021-09-25 06:11:30,-29.038,24.6028,67.21,21,33,8.97
499,Puri,IN,2021-09-25 06:11:30,19.8,85.85,91.92,65,90,5.73
500,Santa Fe,AR,2021-09-25 06:11:01,-31.6333,-60.7,57.02,85,0,1.99
501,Constitucion,CL,2021-09-25 06:11:31,-35.3333,-72.4167,53.98,90,34,4.34
502,Saint-Francois,FR,2021-09-25 06:11:31,46.4154,3.9054,54.84,96,0,3.44
503,Fjerritslev,DK,2021-09-25 06:11:32,57.0813,9.2664,55.92,73,32,23.0
504,Gayny,RU,2021-09-25 06:11:32,60.3071,54.3241,44.73,90,100,5.97
505,Uyuni,BO,2021-09-25 06:11:33,-20.4597,-66.825,45.12,20,0,7.23
506,Coquimbo,CL,2021-09-25 06:11:33,-29.9533,-71.3436,56.93,82,90,4.61
507,Am Timan,TD,2021-09-25 06:11:34,11.0297,20.2827,74.5,90,98,6.67
508,Changli,CN,2021-09-25 06:11:34,39.7042,119.1506,71.06,72,95,9.19
509,Bereda,ES,2021-09-25 06:11:35,43.2686,-7.5406,58.41,100,87,2.66
510,Kolda,SN,2021-09-25 06:11:36,12.8833,-14.95,75.33,93,94,1.19
511,Hokitika,NZ,2021-09-25 06:11:36,-42.7167,170.9667,53.37,88,88,17.74
512,Peniche,PT,2021-09-25 06:11:36,39.3558,-9.3811,66.61,93,19,6.78
513,Sao Gabriel Da Cachoeira,BR,2021-09-25 06:11:37,-0.1303,-67.0892,70.21,98,100,1.03
514,Abu Samrah,SY,2021-09-25 06:11:37,35.3029,37.1841,69.51,42,0,3.44
515,Manaus,BR,2021-09-25 06:11:38,-3.1019,-60.025,81.09,83,40,3.44
516,Yumen,CN,2021-09-25 06:11:39,40.2833,97.2,64.09,28,64,11.1
517,Dickinson,US,2021-09-25 06:11:39,29.4608,-95.0513,72.95,80,1,5.75
518,Antsohihy,MG,2021-09-25 06:11:40,-14.8796,47.9875,86.97,36,0,10.22
519,La Asuncion,VE,2021-09-25 06:11:41,11.0333,-63.8628,80.1,87,8,7.81
520,Airai,TL,2021-09-25 06:11:41,-8.9266,125.4092,71.01,56,63,2.24
521,Palmer,US,2021-09-25 06:11:19,42.1584,-72.3287,63.45,85,75,0.0
522,Turkistan,KZ,2021-09-25 06:11:42,43.0,68.0,79.2,12,0,12.06
523,Eyl,SO,2021-09-25 06:11:42,7.9803,49.8164,84.96,55,66,18.16
524,La Palma,US,2021-09-25 06:11:43,33.8464,-118.0467,76.95,80,1,1.01
525,Clyde River,CA,2021-09-25 06:11:43,70.4692,-68.5914,24.85,76,40,3.38
526,Husavik,IS,2021-09-25 06:11:44,66.0449,-17.3389,36.72,88,99,9.62
527,Westport,US,2021-09-25 06:10:35,41.1415,-73.3579,63.75,89,1,3.0
528,Nogent-Le-Rotrou,FR,2021-09-25 06:11:45,48.3333,1.0,52.66,86,55,5.46
529,Jalu,LY,2021-09-25 06:11:45,29.0331,21.5482,70.25,53,0,10.76
530,Tuatapere,NZ,2021-09-25 06:11:46,-46.1333,167.6833,42.82,83,75,11.56
531,Le Port,RE,2021-09-25 06:10:47,-20.9373,55.2919,78.8,70,10,2.93
532,Acajutla,SV,2021-09-25 06:11:46,13.5928,-89.8275,78.3,85,83,4.65
533,Ocho Rios,JM,2021-09-25 06:11:47,18.4025,-77.1048,76.75,84,32,3.91
534,Dalvik,IS,2021-09-25 06:11:47,65.9702,-18.5286,34.2,97,97,4.72
535,Bud,US,2021-09-25 06:11:48,39.447,-86.1758,62.65,79,95,11.07
536,Srednekolymsk,RU,2021-09-25 06:11:48,67.45,153.6833,41.5,58,100,13.29
537,Yamada,JP,2021-09-25 06:11:49,39.4667,141.95,62.71,83,93,4.23
538,Twentynine Palms,US,2021-09-25 06:11:49,34.1356,-116.0542,79.14,49,47,2.35
539,Pokrovsk,UA,2021-09-25 06:11:50,48.282,37.1758,50.74,82,88,8.68
540,Oussouye,SN,2021-09-25 06:11:50,12.485,-16.5469,76.64,91,55,4.54
541,Sao Joao Da Barra,BR,2021-09-25 06:11:51,-21.6403,-41.0511,69.91,72,99,18.37
542,Greenwood,US,2021-09-25 06:11:51,34.1668,-82.1165,57.27,76,1,0.0
543,Mae Hong Son,TH,2021-09-25 06:11:51,19.3003,97.9685,90.27,55,100,1.63
544,Berdigestyakh,RU,2021-09-25 06:11:52,62.0989,126.6992,44.17,59,7,10.6
545,Point Pedro,LK,2021-09-25 06:11:52,9.8167,80.2333,87.96,62,89,7.63
546,Hongjiang,CN,2021-09-25 06:11:54,27.11,109.9956,95.02,41,1,7.2
547,Pangoa,PE,2021-09-25 06:11:54,-12.1167,-73.0,65.5,80,34,3.29
548,Whyalla,AU,2021-09-25 06:11:54,-33.0333,137.5833,60.69,59,28,17.27
549,Bathsheba,BB,2021-09-25 06:11:56,13.2167,-59.5167,81.21,89,40,6.91
550,Nago,JP,2021-09-25 06:11:56,26.5881,127.9761,88.23,76,28,11.16
551,Samfya,ZM,2021-09-25 06:11:56,-11.3649,29.5565,73.38,40,97,9.78
552,Marathon,US,2021-09-25 06:11:57,44.9,-89.7668,46.87,96,90,10.36
553,Sovetskiy,RU,2021-09-25 06:11:57,61.3614,63.5842,45.48,57,13,8.77
554,Omsukchan,RU,2021-09-25 06:11:58,62.5333,155.8,46.85,57,76,4.68
555,Shubarkuduk,KZ,2021-09-25 06:11:59,49.1447,56.4872,66.6,19,71,20.0
556,Huarmey,PE,2021-09-25 06:11:59,-10.0681,-78.1522,63.1,86,65,7.54
557,Bonthe,SL,2021-09-25 06:12:00,7.5264,-12.505,75.07,92,100,5.39
558,Kamenka,RU,2021-09-25 06:12:00,51.3223,42.7678,52.11,66,65,5.39
559,Orange,US,2021-09-25 06:08:39,33.7,-117.7675,73.81,87,40,5.75
560,Chumikan,RU,2021-09-25 06:12:01,54.7183,135.315,65.37,50,52,13.82
561,Marica,BR,2021-09-25 06:12:01,-22.9194,-42.8186,69.85,77,74,9.51
562,Ginir,ET,2021-09-25 06:12:02,7.1333,40.7,57.67,84,100,9.1
563,Zastron,ZA,2021-09-25 06:12:02,-30.3023,27.084,68.05,27,24,8.08
564,Grindavik,IS,2021-09-25 06:12:03,63.8424,-22.4338,41.47,75,75,14.97
565,Lac Du Bonnet,CA,2021-09-25 06:12:04,50.2536,-96.0612,49.03,73,93,6.98
566,Ikungi,TZ,2021-09-25 06:12:04,-5.1333,34.7667,67.33,56,8,14.5
567,Alta Gracia,AR,2021-09-25 06:12:05,-31.6529,-64.4283,50.77,48,0,4.36
568,Wodonga,AU,2021-09-25 06:12:05,-36.1167,146.8833,62.06,51,22,8.99
569,Hellendoorn,NL,2021-09-25 06:12:06,52.3902,6.448,61.11,92,100,7.61
570,Moranbah,AU,2021-09-25 06:12:06,-22.0016,148.0466,85.05,19,0,8.41
571,Tawala,PH,2021-09-25 06:12:07,9.5542,123.7696,84.02,70,86,1.19
572,Kununurra,AU,2021-09-25 06:12:08,-15.7667,128.7333,94.98,10,62,6.91
573,Atasu,KZ,2021-09-25 06:12:08,48.6814,71.6433,56.39,17,1,8.1
574,Saint Anthony,US,2021-09-25 06:12:09,45.0205,-93.218,50.04,71,1,3.0
575,Tabas,IR,2021-09-25 06:12:09,33.5959,56.9244,90.73,6,0,3.36
576,Aleksandrovskiy Zavod,RU,2021-09-25 06:12:10,50.9237,117.9374,60.49,51,35,7.92
577,Touros,BR,2021-09-25 06:12:10,-5.1989,-35.4608,74.3,81,8,12.44
578,Puerto Del Rosario,ES,2021-09-25 06:12:11,28.5004,-13.8627,69.55,73,20,9.22
579,Narsaq,GL,2021-09-25 06:12:11,60.9167,-46.05,32.22,42,0,6.04
580,Ahipara,NZ,2021-09-25 06:12:12,-35.1667,173.1667,56.91,86,16,5.32
581,Lufilufi,WS,2021-09-25 06:12:12,-13.8745,-171.5986,79.79,70,28,10.89
582,Soyo,AO,2021-09-25 06:12:13,-6.1349,12.3689,75.63,86,46,7.09
583,Finnsnes,NO,2021-09-25 06:12:13,69.2296,17.9811,43.34,94,100,2.35
584,Hay River,CA,2021-09-25 06:12:14,60.8156,-115.7999,48.33,78,2,8.63
585,Nuuk,GL,2021-09-25 06:12:14,64.1835,-51.7216,30.38,51,0,15.35
586,Ndele,CF,2021-09-25 06:12:15,8.4109,20.6473,72.18,89,100,5.53
